"208","/trajectory_follow/ackermann_cmd","2017-04-04 23:25:32","2017-04-04 23:25:58","0.0467992"
"209","None","2017-04-05 00:02:45","2017-04-05 16:11:28","0"
"210","/trajectory_follow/ackermann_cmd","2017-04-04 23:26:01","2017-04-05 00:02:45","0.04202"
"211","/dbw_joy/ackermann_cmd","2017-04-05 16:11:28","2017-04-05 16:11:38","0"
"212","/dbw_joy/ackermann_cmd","2017-04-04 23:25:58","2017-04-04 23:26:01","0.00517304"
"213","/trajectory_follow/ackermann_cmd","2017-04-07 19:49:54","2017-04-07 19:54:10","0.132081"
"214","/trajectory_follow/ackermann_cmd","2017-04-07 19:54:48","2017-04-07 19:57:09","0.0422802"
"215","/dbw_joy/ackermann_cmd","2017-04-07 19:57:09","2017-04-07 20:01:59","0.0461135"
"216","/trajectory_follow/ackermann_cmd","2017-04-07 20:01:59","2017-04-07 20:14:01","0.523132"
"217","/dbw_joy/ackermann_cmd","2017-04-07 19:54:10","2017-04-07 19:54:48","0.0273973"
"218","/dbw_joy/ackermann_cmd","2017-04-07 20:14:01","2017-04-07 20:14:21","0.0303545"
"219","/trajectory_follow/ackermann_cmd","2017-04-07 20:14:21","2017-04-07 20:15:08","0.0722025"
"220","/dbw_joy/ackermann_cmd","2017-04-07 20:15:08","2017-04-07 20:15:18","0.0120624"
"221","/trajectory_follow/ackermann_cmd","2017-04-07 20:15:18","2017-04-07 20:22:38","0.0880197"
"222","None","2017-04-07 20:22:38","2017-04-07 21:24:08","0"
"223","None","2017-04-07 21:27:54","2017-04-07 23:19:05","0"
"224","/trajectory_follow/ackermann_cmd","2017-04-07 21:25:13","2017-04-07 21:27:54","0"
"225","/dbw_joy/ackermann_cmd","2017-04-07 23:19:05","2017-04-07 23:52:36","0"
"226","None","2017-04-07 21:25:13","2017-04-07 21:25:13","0"
"227","/trajectory_follow/ackermann_cmd","2017-04-07 23:52:36","2017-04-07 23:53:30","0.0822683"
"228","/dbw_joy/ackermann_cmd","2017-04-07 23:53:30","2017-04-07 23:53:32","0.0023238"
"229","/trajectory_follow/ackermann_cmd","2017-04-07 23:53:32","2017-04-07 23:53:43","0.0154711"
"230","/dbw_joy/ackermann_cmd","2017-04-07 23:53:43","2017-04-07 23:53:45","0.00196581"
"231","/dbw_joy/ackermann_cmd","2017-04-07 23:53:45","2017-04-07 23:57:07","0.0558853"
